"id_commune","id_service","competence","id_service_gn"
"16339","3001814","0","3001814"
"16340","3001794","0","3001794"
"16341","68457","1","3001778"
"16342","3001792","0","3001792"
"16343","3001796","0","3001796"
"16345","3001801","0","3001801"
"16346","3001781","0","3001781"
"16347","3001781","0","3001781"
"16348","3001810","0","3001810"
"16349","3001795","0","3001795"
"16350","3001785","0","3001785"
"16352","3001794","0","3001794"
"16353","3001813","0","3001813"
"16354","3001793","0","3001793"
"16355","3001790","0","3001790"
"16356","3001808","0","3001808"
"16357","3001793","0","3001793"
"16358","68457","1","3001778"
"16359","3001790","0","3001790"
"16360","3001792","0","3001792"
"16361","3001816","0","3001816"
"16362","3001785","0","3001785"
"16363","3001799","0","3001799"
"16364","3001804","0","3001804"
"16365","3001793","0","3001793"
"16366","3001796","0","3001796"
"16368","3001813","0","3001813"
"16369","3001795","0","3001795"
"16370","3001810","0","3001810"
"16372","3001784","0","3001784"
"16373","3001816","0","3001816"
"16374","68457","1","3001778"
"16375","3001803","0","3001803"
"16377","3001803","0","3001803"
"16378","3001808","0","3001808"
"16379","3001813","0","3001813"
"16380","3001791","0","3001791"
"16381","3001816","0","3001816"
"16382","3001787","0","3001787"
"16383","3001812","0","3001812"
"16384","3001791","0","3001791"
"16385","3001778","0","3001778"
"16387","3001795","0","3001795"
"16388","3001810","0","3001810"
"16389","3001802","0","3001802"
"16390","3001809","0","3001809"
"16392","3001811","0","3001811"
"16393","3001812","0","3001812"
"16394","3001787","0","3001787"
"16395","3001814","0","3001814"
"16396","3001811","0","3001811"
"16397","3001809","0","3001809"
"16398","3001804","0","3001804"
"16399","3001796","0","3001796"
"16400","3001808","0","3001808"
"16401","3001812","0","3001812"
"16402","3001794","0","3001794"
"16403","3001802","0","3001802"
"16404","3001808","0","3001808"
"16405","3001792","0","3001792"
"16406","3001813","0","3001813"
"16408","3001787","0","3001787"
"16409","3001816","0","3001816"
"16412","3001812","0","3001812"
"16413","3001816","0","3001816"
"16414","3001811","0","3001811"
"16415","3001778","0","3001778"
"16416","3001804","0","3001804"
"16418","3001780","0","3001780"
"16419","3001812","0","3001812"
"16420","3001780","0","3001780"
"16421","3001784","0","3001784"
"16422","3001813","0","3001813"
"16423","3001812","0","3001812"
"16424","3001781","0","3001781"
"16425","3001813","0","3001813"
"17002","3001837","0","3001837"
"17003","3001856","0","3001856"
"17004","3001857","0","3001857"
"17005","3001836","0","3001836"
"17006","3001835","0","3001835"
"17007","3001856","0","3001856"
"17008","3001828","0","3001828"
"17009","3001829","0","3001829"
"17010","3061729","0","3061729"
"17011","3001879","0","3001879"
"17012","3001880","0","3001880"
"17013","3001874","0","3001874"
"17015","3001866","0","3001866"
"17016","3001835","0","3001835"
"17017","3001879","0","3001879"
"17018","3001856","0","3001856"
"17019","3001831","0","3001831"
"17020","3001835","0","3001835"
"17021","3001851","0","3001851"
"17022","3001874","0","3001874"
"17023","3001877","0","3001877"
"17024","3001875","0","3001875"
"17025","3001877","0","3001877"
"17026","3001864","0","3001864"
"17027","3001869","0","3001869"
"17028","65780","1","3027876"
"17029","3001877","0","3001877"
"17030","3001865","0","3001865"
"17031","3001877","0","3001877"
"17032","3001856","0","3001856"
"17033","3001840","0","3001840"
"17034","3001866","0","3001866"
"17035","3001877","0","3001877"
"17036","3001849","0","3001849"
"17037","3001877","0","3001877"
"17038","3001838","0","3001838"
"17039","3001869","0","3001869"
"17041","3001826","0","3001826"
"17042","3001864","0","3001864"
"17043","3001876","0","3001876"
"17044","3001863","0","3001863"
"17045","3001870","0","3001870"
"17046","3001874","0","3001874"
"17047","3001869","0","3001869"
"17048","3001877","0","3001877"
"17049","3001875","0","3001875"
"17050","3001842","0","3001842"
"17051","3001831","0","3001831"
"17052","3001836","0","3001836"
"17053","3001879","0","3001879"
"17054","3001838","0","3001838"
"17055","3001840","0","3001840"
"17056","3001869","0","3001869"
"17057","3001856","0","3001856"
"17058","3001845","0","3001845"
"17059","3001827","0","3001827"
"17060","3001841","0","3001841"
"17061","3001837","0","3001837"
"17062","3001877","0","3001877"
"17063","3001858","0","3001858"
"17064","3001851","0","3001851"
"17065","3001855","0","3001855"
"17066","3001835","0","3001835"
"17067","3001877","0","3001877"
"17068","3001841","0","3001841"
"17069","3001869","0","3001869"
"17070","3001864","0","3001864"
"17071","3001877","0","3001877"
"17072","3001864","0","3001864"
"17073","3001863","0","3001863"
"17074","3001837","0","3001837"
"17075","3001855","0","3001855"
"17076","3001835","0","3001835"
"17077","3001838","0","3001838"
"17078","3001869","0","3001869"
"17079","3001851","0","3001851"
"17080","3001856","0","3001856"
"17081","3001837","0","3001837"
"17082","3001834","0","3001834"
"17083","3001849","0","3001849"
"17084","3001842","0","3001842"
"17085","3001879","0","3001879"
"17086","3001863","0","3001863"
"17087","3001880","0","3001880"
"17089","3001863","0","3001863"
"17091","3001828","0","3001828"
"17092","3001837","0","3001837"
"17093","3001846","0","3001846"
"17094","3061729","0","3061729"
"17095","3001837","0","3001837"
"17096","3001837","0","3001837"
"17097","3001871","0","3001871"
"17098","3001866","0","3001866"
"17099","3001837","0","3001837"
"17100","3001863","0","3001863"
"17101","3001875","0","3001875"
"17102","3001863","0","3001863"
"17104","3001838","0","3001838"
"17105","3001875","0","3001875"
"17106","3001835","0","3001835"
"17107","3001856","0","3001856"
"17108","3001834","0","3001834"
"17109","3001827","0","3001827"
"17110","3001838","0","3001838"
"17111","3001842","0","3001842"
"17112","3001865","0","3001865"
"17113","3001838","0","3001838"
"17114","3001876","0","3001876"
"17115","3001863","0","3001863"
"17116","3001841","0","3001841"
"17117","3001875","0","3001875"
"17118","3001837","0","3001837"
"17119","3001871","0","3001871"
"17120","3001865","0","3001865"
"17121","3001831","0","3001831"
"17122","3001869","0","3001869"
"17124","3001876","0","3001876"
"17125","3001874","0","3001874"
"17126","3001877","0","3001877"
"17127","3001826","0","3001826"
"17128","3001863","0","3001863"
"17129","3001837","0","3001837"
"17130","3001837","0","3001837"
"17131","3001866","0","3001866"
"17132","3001826","0","3001826"
"17133","3001867","0","3001867"
"17134","3001870","0","3001870"
"17135","3001877","0","3001877"
"17136","3001827","0","3001827"
"17137","3001876","0","3001876"
"17138","3001875","0","3001875"
"17139","3001876","0","3001876"
"17140","3001846","0","3001846"
"17141","3001863","0","3001863"
"17142","3027876","0","3027876"
"17143","3001863","0","3001863"
"17145","3001869","0","3001869"
"17146","3001849","0","3001849"
"17147","3001864","0","3001864"
"17148","3001863","0","3001863"
"17149","3001875","0","3001875"
"17150","3001874","0","3001874"
"17151","3001851","0","3001851"
"17152","3001866","0","3001866"
"17153","3027876","0","3027876"
"17154","3001870","0","3001870"
"17155","3001851","0","3001851"
"17156","3001837","0","3001837"
"17157","3001879","0","3001879"
"17158","3001829","0","3001829"
"17159","3001869","0","3001869"
"17160","3001841","0","3001841"
"17161","3001831","0","3001831"
"17162","3001875","0","3001875"
"17163","3001837","0","3001837"
"17164","3001863","0","3001863"
"17165","3001874","0","3001874"
"17166","3001856","0","3001856"
"17167","3001838","0","3001838"
"17168","3001857","0","3001857"
"17171","3001870","0","3001870"
"17172","3001867","0","3001867"
"17173","3001840","0","3001840"
"17174","3001855","0","3001855"
"17175","3001835","0","3001835"
"17176","3001877","0","3001877"
"17177","3001875","0","3001875"
"17178","3001842","0","3001842"
"17179","3001863","0","3001863"
"17180","3001877","0","3001877"
"17181","3001879","0","3001879"
"17182","3001826","0","3001826"
"17183","3001866","0","3001866"
"17184","3001849","0","3001849"
"17185","3001845","0","3001845"
"17186","3001829","0","3001829"
"17187","3001836","0","3001836"
"17188","3001877","0","3001877"
"17190","3027876","0","3027876"
"17191","3001863","0","3001863"
"17192","3001835","0","3001835"
"17193","3001827","0","3001827"
"17194","3001827","0","3001827"
"17195","3001876","0","3001876"
"17196","3001867","0","3001867"
"17197","3001834","0","3001834"
"17198","3001879","0","3001879"
"17199","3001837","0","3001837"
"17200","65780","1","3027876"
"17201","3001826","0","3001826"
"17202","3001874","0","3001874"
"17203","3001856","0","3001856"
"17204","3001837","0","3001837"
"17205","3001855","0","3001855"
"17206","3001875","0","3001875"
"17207","3001831","0","3001831"
"17208","3001828","0","3001828"
"17209","3001835","0","3001835"
"17210","3001841","0","3001841"
"17211","3001876","0","3001876"
"17212","3001877","0","3001877"
"17213","3001876","0","3001876"
"17214","3001865","0","3001865"
"17215","3001834","0","3001834"
"17216","3001855","0","3001855"
"17217","3001877","0","3001877"
"17218","3001828","0","3001828"
"17219","3001845","0","3001845"
"17220","3001869","0","3001869"
"17221","3001858","0","3001858"
"17222","3027876","0","3027876"
"17223","3001877","0","3001877"
"17224","3001877","0","3001877"
"17225","3001851","0","3001851"
"17226","3001874","0","3001874"
"17227","3001869","0","3001869"
"17228","3001871","0","3001871"
"17229","3001837","0","3001837"
"17230","3001866","0","3001866"
"17231","3001837","0","3001837"
"17232","3001871","0","3001871"
"17233","3001834","0","3001834"
"17234","3001876","0","3001876"
"17235","3001864","0","3001864"
"17236","3001836","0","3001836"
"17237","3001849","0","3001849"
"17239","3001877","0","3001877"
"17240","3001837","0","3001837"
"17241","3001838","0","3001838"
"17242","3001863","0","3001863"
"17243","3001838","0","3001838"
"17244","3001867","0","3001867"
"17245","3001827","0","3001827"
"17246","3001855","0","3001855"
"17247","3001851","0","3001851"
"17248","3001841","0","3001841"
"17249","3001834","0","3001834"
"17250","3001842","0","3001842"
"17252","3001879","0","3001879"
"17253","3001855","0","3001855"
"17254","3001880","0","3001880"
"17255","3001865","0","3001865"
"17256","3001874","0","3001874"
"17257","3001875","0","3001875"
"17258","3001835","0","3001835"
"17259","3001835","0","3001835"
"17260","3001838","0","3001838"
"17261","3001877","0","3001877"
"17262","3001865","0","3001865"
"17263","3001836","0","3001836"
"17264","3027876","0","3027876"
"17265","3001845","0","3001845"
"17266","3001879","0","3001879"
"17267","3001829","0","3001829"
"17268","3001875","0","3001875"
"17269","3001838","0","3001838"
"17270","3001834","0","3001834"
"17271","3001875","0","3001875"
"17273","3001869","0","3001869"
"17274","65780","1","3027876"
"17275","3001863","0","3001863"
"17276","3001837","0","3001837"
"17277","3001874","0","3001874"
"17278","3001865","0","3001865"
"17279","3001842","0","3001842"
"17280","3001870","0","3001870"
"17281","3001837","0","3001837"
"17282","3001837","0","3001837"
"17283","3001869","0","3001869"
"17284","3001870","0","3001870"
"17285","3001870","0","3001870"
"17286","3001831","0","3001831"
"17287","3001838","0","3001838"
"17288","3001874","0","3001874"
"17289","3001863","0","3001863"
"17290","3001877","0","3001877"
"17291","65780","1","3027876"
"17292","3001880","0","3001880"
"17293","3001858","0","3001858"
"17294","3001880","0","3001880"
"17295","3001834","0","3001834"
"17296","3001867","0","3001867"
"17297","3001831","0","3001831"
"17298","3001867","0","3001867"
"17299","65809","1","3001855"
"17300","65780","1","3027876"
"17301","3001875","0","3001875"
"17302","3001870","0","3001870"
"17303","3001826","0","3001826"
"17304","3001863","0","3001863"
"17305","3001837","0","3001837"
"17306","65793","1","3001851"
"17307","3001871","0","3001871"
"17308","3001849","0","3001849"
"17309","3001840","0","3001840"
"17310","3001867","0","3001867"
"17311","3001851","0","3001851"
"17312","3001836","0","3001836"
"17313","3001864","0","3001864"
"17314","3001864","0","3001864"
"17315","3001827","0","3001827"
"17316","3001835","0","3001835"
"17317","3001841","0","3001841"
"17318","3001831","0","3001831"
"17319","3001837","0","3001837"
"17320","3001855","0","3001855"
"17321","3001855","0","3001855"
"17322","3001826","0","3001826"
"17323","3001850","0","3001850"
"17324","3001836","0","3001836"
"17325","3001841","0","3001841"
"17326","3001835","0","3001835"
"17327","3001876","0","3001876"
"17328","3001841","0","3001841"
"17329","3001849","0","3001849"
"17330","3001865","0","3001865"
"17331","3001842","0","3001842"
"17332","3001842","0","3001842"
"17333","65793","1","3001851"
"17334","3001875","0","3001875"
"17335","3001841","0","3001841"
"17336","3001863","0","3001863"
"17337","3001850","0","3001850"
"17338","3001858","0","3001858"
"17339","3001834","0","3001834"
"17340","3001858","0","3001858"
"17341","3001835","0","3001835"
"17342","3001842","0","3001842"
"17343","3001842","0","3001842"
"17344","3001874","0","3001874"
"17345","3001836","0","3001836"
"17346","3001855","0","3001855"
"17347","3001874","0","3001874"
"17348","3001849","0","3001849"
"17349","3001829","0","3001829"
"17350","3001874","0","3001874"
"17351","3001845","0","3001845"
"17353","3001857","0","3001857"
"17354","3001869","0","3001869"
"17355","3001835","0","3001835"
"17356","3001880","0","3001880"
"17357","3001835","0","3001835"
"17358","3001875","0","3001875"
"17359","3001858","0","3001858"
"17360","3001831","0","3001831"
"17361","3001876","0","3001876"
"17362","3001836","0","3001836"
"17363","3001834","0","3001834"
"17364","3001835","0","3001835"
"17365","3001838","0","3001838"
"17366","3001840","0","3001840"
"17367","3001875","0","3001875"
"17369","3001831","0","3001831"
"17372","3001834","0","3001834"
"17373","3001827","0","3001827"
"17374","3001874","0","3001874"
"17375","3001849","0","3001849"
"17376","3027876","0","3027876"
"17377","3001877","0","3001877"
"17378","3001838","0","3001838"
"17379","3001842","0","3001842"
"17380","65793","1","3001851"
"17381","3001874","0","3001874"
"17382","3001858","0","3001858"
"17383","3001875","0","3001875"
"17384","3001876","0","3001876"
"17385","3001850","0","3001850"
"17386","3001838","0","3001838"
"17387","3001870","0","3001870"
"17388","3001869","0","3001869"
"17389","3001870","0","3001870"
"17390","3001841","0","3001841"
"17391","3027876","0","3027876"
"17393","3001871","0","3001871"
"17394","3001858","0","3001858"
"17395","3001863","0","3001863"
"17396","3001829","0","3001829"
"17397","3001879","0","3001879"
"17398","3001869","0","3001869"
"17400","3001863","0","3001863"
"17401","3001876","0","3001876"
"17402","3001842","0","3001842"
"17403","3001834","0","3001834"
"17404","3001867","0","3001867"
"17405","3001836","0","3001836"
"17406","3001845","0","3001845"
"17407","3027876","0","3027876"
"17408","3001870","0","3001870"
"17409","3001851","0","3001851"
"17410","3001841","0","3001841"
"17411","3001846","0","3001846"
"17412","3001863","0","3001863"
"17413","3061729","0","3061729"
"17414","3027876","0","3027876"
"17415","65826","1","3001863"
"17416","3001875","0","3001875"
"17417","3001837","0","3001837"
"17418","3001869","0","3001869"
"17420","3001827","0","3001827"
"17421","3001871","0","3001871"
"17422","3001875","0","3001875"
"17423","3001836","0","3001836"
"17424","3001841","0","3001841"
"17425","3001866","0","3001866"
"17426","3001864","0","3001864"
"17427","3001877","0","3001877"
"17428","3001877","0","3001877"
"17429","3001849","0","3001849"
"17430","3001836","0","3001836"
"17431","3001865","0","3001865"
"17432","3001837","0","3001837"
"17433","3001837","0","3001837"
"17434","3001858","0","3001858"
"17435","3001879","0","3001879"
"17436","3001879","0","3001879"
"17437","3001866","0","3001866"
"17438","3001867","0","3001867"
"17439","3001826","0","3001826"
"17440","3001874","0","3001874"
"17441","3001867","0","3001867"
"17442","3001866","0","3001866"
"17443","3001856","0","3001856"
"17444","3001863","0","3001863"
"17445","3001871","0","3001871"
"17446","3001877","0","3001877"
"17447","3001856","0","3001856"
"17448","3001880","0","3001880"
"17449","65809","1","3001855"
"17450","3001880","0","3001880"
"17451","3001877","0","3001877"
"17452","3001851","0","3001851"
"17453","3001870","0","3001870"
"17454","3001837","0","3001837"
"17455","3001870","0","3001870"
"17457","3001858","0","3001858"
"17458","3001837","0","3001837"
"17459","3001874","0","3001874"
"17460","3001863","0","3001863"
"17461","65793","1","3001851"
"17462","3001863","0","3001863"
"17463","3001855","0","3001855"
"17464","3001876","0","3001876"
"17465","3001874","0","3001874"
"17466","3001829","0","3001829"
"17467","3001874","0","3001874"
"17468","3001837","0","3001837"
"17469","3001867","0","3001867"
"17470","3001864","0","3001864"
"17471","3001875","0","3001875"
"17472","3027876","0","3027876"
"17473","3001875","0","3001875"
"17474","3001876","0","3001876"
"17476","3001837","0","3001837"
"17477","3001875","0","3001875"
"17478","3001875","0","3001875"
"17479","3001867","0","3001867"
"17480","3001856","0","3001856"
"17481","3001874","0","3001874"
"17482","3001858","0","3001858"
"17483","3001857","0","3001857"
"17484","3001849","0","3001849"
"17485","3001846","0","3001846"
"17486","3001850","0","3001850"
"18001","3005370","0","3005370"
"18002","3005389","0","3005389"
"18003","3005367","0","3005367"
"18004","3005401","0","3005401"
"18005","3005398","0","3005398"
"18006","3005373","0","3005373"
"18007","3005386","0","3005386"
"18008","3005373","0","3005373"
"18009","3005389","0","3005389"
"18010","3005384","0","3005384"
"18011","3005394","0","3005394"
"18012","3005375","0","3005375"
"18013","3005381","0","3005381"
"18014","3005377","0","3005377"
"18015","3005394","0","3005394"
"18016","3005367","0","3005367"
"18017","3005388","0","3005388"
"18018","3005369","0","3005369"
"18019","3005367","0","3005367"
"18020","3005376","0","3005376"
"18021","3005381","0","3005381"
"18022","3005377","0","3005377"
"18023","3005369","0","3005369"
"18024","3005382","0","3005382"
"18025","3005371","0","3005371"
"18026","3005377","0","3005377"
"18027","3005369","0","3005369"
"18028","3005398","0","3005398"
"18029","3005381","0","3005381"
"18030","3005394","0","3005394"
"18031","3005388","0","3005388"
"18032","3005377","0","3005377"
"18033","68539","1","3005401"
"18034","3005380","0","3005380"
"18035","3005367","0","3005367"
"18036","3005397","0","3005397"
"18037","3005394","0","3005394"
"18038","3005380","0","3005380"
"18039","3005376","0","3005376"
"18040","3005385","0","3005385"
"18041","3005389","0","3005389"
"18042","3005380","0","3005380"
"18043","3005387","0","3005387"
"18044","3005397","0","3005397"
"18045","3005385","0","3005385"
"18046","3005383","0","3005383"
"18047","3005399","0","3005399"
"18048","3005386","0","3005386"
"18049","3005375","0","3005375"
"18050","68539","1","3005401"
"18051","3005370","0","3005370"
"18052","3005381","0","3005381"
"18053","3005375","0","3005375"
"18054","3005388","0","3005388"
"18055","3005400","0","3005400"
"18056","3005369","0","3005369"
"18057","3005382","0","3005382"
"18058","3005383","0","3005383"
"18059","3005384","0","3005384"
"18060","3005388","0","3005388"
"18061","3005375","0","3005375"
"18062","3005386","0","3005386"
"18063","3005383","0","3005383"
"18064","3005397","0","3005397"
"18065","3005387","0","3005387"
"18066","3005400","0","3005400"
"18067","3005394","0","3005394"
"18068","3005385","0","3005385"
"18069","3005380","0","3005380"
"18070","3005377","0","3005377"
"18071","3005385","0","3005385"
"18072","3005386","0","3005386"
"18073","3005383","0","3005383"
"18074","3005376","0","3005376"
"18075","3005371","0","3005371"
"18076","3005381","0","3005381"
"18077","3005375","0","3005375"
"18078","3005383","0","3005383"
"18079","3005376","0","3005376"
"18080","3005386","0","3005386"
"18081","3005373","0","3005373"
"18082","3005386","0","3005386"
"18083","3005382","0","3005382"
"18084","3005377","0","3005377"
"18085","3005396","0","3005396"
"18086","3005380","0","3005380"
"18087","3005385","0","3005385"
"18088","3005394","0","3005394"
"18089","3005389","0","3005389"
"18090","3005367","0","3005367"
"18091","3005380","0","3005380"
"18092","3005369","0","3005369"
"18093","3005389","0","3005389"
"18094","3005375","0","3005375"
"18095","3005386","0","3005386"
"18096","3005397","0","3005397"
"18097","3005401","0","3005401"
"18098","3005376","0","3005376"
"18099","3005375","0","3005375"
"18100","3005396","0","3005396"
"18101","3005386","0","3005386"
"18102","3005388","0","3005388"
"18103","3005396","0","3005396"
"18104","3005375","0","3005375"
"18105","3005369","0","3005369"
"18106","3005388","0","3005388"
"18107","3005380","0","3005380"
"18108","3005386","0","3005386"
"18109","3005370","0","3005370"
"18110","3005375","0","3005375"
"18111","3005370","0","3005370"
"18112","3005384","0","3005384"
"18113","3005386","0","3005386"
"18114","3005387","0","3005387"
"18115","3005399","0","3005399"
"18116","3005376","0","3005376"
"18117","3005377","0","3005377"
"18118","3005371","0","3005371"
"18119","3005385","0","3005385"
"18120","3005375","0","3005375"
"18121","3005385","0","3005385"
"18122","3005373","0","3005373"
"18124","3005397","0","3005397"
"18125","3005377","0","3005377"
"18126","3005373","0","3005373"
"18127","3005387","0","3005387"
"18128","3005397","0","3005397"
"18129","3005373","0","3005373"
"18130","3005389","0","3005389"
"18131","3005386","0","3005386"
"18132","3005375","0","3005375"
"18133","3005400","0","3005400"
"18134","3005397","0","3005397"
"18135","3005384","0","3005384"
"18136","3005380","0","3005380"
"18137","3005400","0","3005400"
"18138","3005398","0","3005398"
"18139","3005371","0","3005371"
"18140","3005397","0","3005397"
"18141","3005398","0","3005398"
"18142","3005380","0","3005380"
"18143","3005371","0","3005371"
"18144","3005376","0","3005376"
"18145","3005401","0","3005401"
"18146","3005376","0","3005376"
"18147","3005394","0","3005394"
"18148","3005397","0","3005397"
"18149","3005399","0","3005399"
"18150","3005396","0","3005396"
"18151","3005370","0","3005370"
"18152","3005387","0","3005387"
"18153","3005384","0","3005384"
"18154","3005369","0","3005369"
"18155","3005388","0","3005388"
"18156","3005370","0","3005370"
"18157","3005400","0","3005400"
"18158","3005369","0","3005369"
"18159","3005399","0","3005399"
"18160","3005386","0","3005386"
"18161","3005388","0","3005388"
"18162","3005370","0","3005370"
"18163","3005370","0","3005370"
"18164","3005388","0","3005388"
"18165","3005399","0","3005399"
"18166","3005369","0","3005369"
"18167","3005396","0","3005396"
"18168","3005377","0","3005377"
"18169","3005380","0","3005380"
"18170","3005394","0","3005394"
"18171","3005380","0","3005380"
"18172","3005380","0","3005380"
"18173","3005385","0","3005385"
"18174","3005369","0","3005369"
"18175","3005388","0","3005388"
"18176","3005370","0","3005370"
"18177","3005385","0","3005385"
"18178","3005389","0","3005389"
"18179","3005401","0","3005401"
"18180","3005373","0","3005373"
"18181","3005400","0","3005400"
"18182","3005400","0","3005400"
"18183","3005381","0","3005381"
"18184","3005371","0","3005371"
"18185","3005399","0","3005399"
"18186","3005397","0","3005397"
"18187","3005382","0","3005382"
"18188","3005400","0","3005400"
"18189","3005401","0","3005401"
"18190","3005397","0","3005397"
"18191","3005385","0","3005385"
"18192","3005382","0","3005382"
"18193","3005384","0","3005384"
"18194","3005367","0","3005367"
"18195","3005388","0","3005388"
"18196","3005388","0","3005388"
"18197","3005380","0","3005380"
"18198","3005400","0","3005400"
"18199","3005387","0","3005387"
"18200","3005376","0","3005376"
"18201","3005373","0","3005373"
"18202","3005367","0","3005367"
"18203","3005382","0","3005382"
"18204","3005385","0","3005385"
"18205","68539","1","3005401"
"18206","3005401","0","3005401"
"18207","3005400","0","3005400"
"18208","3005377","0","3005377"
"18209","3005389","0","3005389"
"18210","3005396","0","3005396"
"18211","3005401","0","3005401"
"18212","3005385","0","3005385"
"18213","68539","1","3005401"
"18214","3005396","0","3005396"
"18215","3005371","0","3005371"
"18216","3005387","0","3005387"
"18217","3005382","0","3005382"
"18218","3005373","0","3005373"
"18219","3005399","0","3005399"
"18220","3005375","0","3005375"
"18221","3005383","0","3005383"
"18223","3005401","0","3005401"
"18224","3005375","0","3005375"
"18225","3005382","0","3005382"
"18226","3005367","0","3005367"
"18227","3005394","0","3005394"
"18228","3005396","0","3005396"
"18229","3005401","0","3005401"
"18230","3005384","0","3005384"
"18231","3005381","0","3005381"
"18232","3005382","0","3005382"
"18233","3005376","0","3005376"
"18234","3005382","0","3005382"
"18235","3005367","0","3005367"
"18236","3005383","0","3005383"
"18237","3005398","0","3005398"
"18238","3005389","0","3005389"
"18240","3005375","0","3005375"
"18241","3005376","0","3005376"
"18242","3005388","0","3005388"
"18243","3005377","0","3005377"
"18244","3005400","0","3005400"
"18245","3005389","0","3005389"
"18246","3005377","0","3005377"
"18247","3005369","0","3005369"
"18248","3005373","0","3005373"
"18249","3005376","0","3005376"
"18250","3005383","0","3005383"
"18251","3005375","0","3005375"
"18252","3005382","0","3005382"
"18253","3005367","0","3005367"
"18254","3005373","0","3005373"
"18255","68539","1","3005401"
"18256","3005377","0","3005377"
"18257","3005377","0","3005377"
"18258","3005376","0","3005376"
"18259","3005377","0","3005377"
"18260","3005386","0","3005386"
"18261","3005381","0","3005381"
"18262","3005376","0","3005376"
"18263","3005396","0","3005396"
"18264","3005377","0","3005377"
"18265","3005371","0","3005371"
"18266","3005387","0","3005387"
"18267","68539","1","3005401"
"18268","3005383","0","3005383"
"18269","3005377","0","3005377"
"18270","3005383","0","3005383"
"18271","3005401","0","3005401"
"18272","3005376","0","3005376"
"18273","3005383","0","3005383"
"18274","3005376","0","3005376"
"18275","3005388","0","3005388"
"18276","3005381","0","3005381"
"18277","3005385","0","3005385"
"18278","3005389","0","3005389"
"18279","68566","1","3005398"
"18280","3005401","0","3005401"
"18281","3005398","0","3005398"
"18282","3005369","0","3005369"
"18283","3005387","0","3005387"
"18284","3005377","0","3005377"
"18285","3005400","0","3005400"
"18286","3005369","0","3005369"
"18287","3005376","0","3005376"
"18288","3005373","0","3005373"
"18289","3005385","0","3005385"
"18290","3005399","0","3005399"
"19001","3001990","0","3001990"
"19002","3002012","0","3002012"
"19003","3001999","0","3001999"
"19004","3001981","0","3001981"
"19005","3001996","0","3001996"
"19006","3002013","0","3002013"
"19007","3001998","0","3001998"
"19008","3002013","0","3002013"
"19009","3001980","0","3001980"
"19010","3001981","0","3001981"
"19011","3002003","0","3002003"
"19012","3001998","0","3001998"
"19013","3001999","0","3001999"
"19014","3001988","0","3001988"
"19015","3002005","0","3002005"
"19016","3001982","0","3001982"
"19017","3001998","0","3001998"
"19018","3001988","0","3001988"
"19019","3001998","0","3001998"
"19020","3001989","0","3001989"
"19021","3002015","0","3002015"
"19022","3002003","0","3002003"
"19023","3001999","0","3001999"
"19024","3002003","0","3002003"
"19025","3002003","0","3002003"
"19026","3001998","0","3001998"
"19027","3002011","0","3002011"
"19028","3002010","0","3002010"
"19029","3002004","0","3002004"
"19030","3002005","0","3002005"
"19031","70194","1","3001995"
"19033","3002011","0","3002011"
"19034","3001981","0","3001981"
"19035","3002001","0","3002001"
"19036","3001990","0","3001990"
"19037","3001989","0","3001989"
"19038","3001980","0","3001980"
"19039","3001987","0","3001987"
"19040","3001987","0","3001987"
"19041","3001980","0","3001980"
"19042","3001989","0","3001989"
"19043","3001995","0","3001995"
"19044","3001998","0","3001998"
"19045","3001981","0","3001981"
"19046","3001983","0","3001983"
"19047","3002002","0","3002002"
"19048","3001980","0","3001980"
"19049","3002002","0","3002002"
"19050","3002004","0","3002004"
"19051","3001982","0","3001982"
"19052","3002015","0","3002015"
"19053","3002009","0","3002009"
"19054","3001998","0","3001998"
"19055","3002014","0","3002014"
"19056","3001987","0","3001987"
"19057","3002004","0","3002004"
"19058","3002013","0","3002013"
"19059","3002001","0","3002001"
"19060","3001991","0","3001991"
"19061","3001980","0","3001980"
"19062","3001982","0","3001982"
"19063","3001995","0","3001995"
"19064","3002012","0","3002012"
"19065","3002012","0","3002012"
"19066","3002002","0","3002002"
"19067","3002004","0","3002004"
"19068","3001995","0","3001995"
"19069","3001988","0","3001988"
"19070","3001983","0","3001983"
"19071","3002013","0","3002013"
"19072","3002000","0","3002000"
"19073","3001983","0","3001983"
"19074","3002011","0","3002011"
"19075","3001987","0","3001987"
"19076","3001991","0","3001991"
"19077","3001995","0","3001995"
"19078","3002006","0","3002006"
"19079","3001991","0","3001991"
"19080","3002012","0","3002012"
"19081","3001982","0","3001982"
"19082","3001980","0","3001980"
"19083","3002012","0","3002012"
"19084","3001981","0","3001981"
"19085","3001980","0","3001980"
"19086","3001981","0","3001981"
"19087","3002011","0","3002011"
"19088","3002011","0","3002011"
"19089","3001987","0","3001987"
"19090","3001987","0","3001987"
"19091","3001988","0","3001988"
"19093","3001995","0","3001995"
"19094","3002001","0","3002001"
"19095","3002011","0","3002011"
"19096","3001980","0","3001980"
"19097","3001984","0","3001984"
"19098","3001980","0","3001980"
"19099","3002004","0","3002004"
"19100","3001989","0","3001989"
"19101","3001980","0","3001980"
"19102","3002014","0","3002014"
"19103","3002012","0","3002012"
"19104","3001991","0","3001991"
"19105","3001999","0","3001999"
"19106","3001984","0","3001984"
"19107","3002002","0","3002002"
"19108","3002012","0","3002012"
"19109","3002001","0","3002001"
